81100142970, Wayne G. Lutters,Understanding the micronote lifecycle: improving mobile support for informal note taking
81100387775, Linda Stone,HutchWorld: clinical study of computer-mediated social support for cancer patients and their caregivers
81100296314, Boriana Koleva,Orchestrating a mixed reality performance|The augurscope: a mixed reality interface for outdoors
81332501009, Rich Gold,Listen reader: an electronically augmented paper-based book
81100032079, Julie A. Jacko,Older adults and visual impairment: what do exposure times and accuracy tell us about performance gains associated with multimodal feedback?|Isolating the effects of visual impairment: exploring the effect of AMD on the utility of multimodal feedback
81100497370, Ragnar Bade,Connecting time-oriented data and information to a coherent interactive visualization
81100060639, Roderick J. Little,Strategy hubs: next-generation domain portals with search procedures
81100175439, Thad Starner,Twiddler typing: one-handed chording text entry for mobile phones
81100175531, Eamon Doherty,Improving the performance of the cyberlink mental interface with &ldquo;yes / no program&rdquo;
81100282144, Parthasarathy Ranganathan,Energy-aware user interfaces: an evaluation of user acceptance
81100152567, David Ray DeMaso,Identity construction environments: supporting a virtual therapeutic community of pediatric patients undergoing dialysis
81100589811, Anna Elizabeth Hagstr,Casablanca: designing social communication devices for the home
81100589296, Daniel M. Russell,"IM here: public instant messaging on large, shared displays for workgroup interactions"
81100154483, Haruo Oba,DataTiles: a modular platform for mixed physical and graphical interactions
81100000912, Aaron Krekelberg,Usability and privacy: a study of Kazaa P2P file-sharing
81100214428, Amit Phalgune,Impact of interruption style on end-user debugging
81100341017, Andrea H. Mason,Reaching movements to augmented and graphic objects in virtual environments
81100059735, Lui Min Oh,"Effects of task properties, partner actions, and message content on eye gaze patterns in a collaborative task"
81320490126, Justin Harris,No task left behind?: examining the nature of fragmented work
81100594604, Renaud Blanch,Semantic pointing: improving target acquisition with control-display ratio adaptation
81100280945, Alisa M. Marshall,Cluster-based find and replace
81100263219, Jeff Sauro,A method to standardize usability metrics into a single score
81100335980, Ian Sommerville,Applying patterns of cooperative interaction to work (re)design: e-government and planning
81100499004, Martina Angela Sasse,"The impact of eye gaze on communication using humanoid avatars|Shiny happy people building trust?: photos on e-commerce websites and consumer trust|The impact of avatar realism and eye gaze control on perceived quality of communication in a shared immersive virtual environment|Sharp or smooth?: comparing the effects of quantization vs. frame rate for streamed video|""Stuff goes into the computer and doesn't come out"": a cross-tool study of personal information management"
81100259124, Jonathan Mansfield,Feature congestion: a measure of display clutter
81100554242, Mike Craven,"Exploiting interactivity, influence, space and time to explore non-linear drama in virtual worlds"
81100656112, Sharon Oviatt,Individual differences in multimodal integration patterns: what are they and why do they exist?
81100441911, John Halloran,Designing novel interactional workspaces to support face to face consultations
81100522643, Jessica J. Baldis,"Effects of spatial audio on memory, comprehension, and preference during desktop conferences"
81339527454, Steven Shafer,XWand: UI for intelligent spaces
81100051968, Maia Garau,The impact of eye gaze on communication using humanoid avatars|The impact of avatar realism and eye gaze control on perceived quality of communication in a shared immersive virtual environment
81100504057, Holger Schn,Orchestrating a mixed reality performance|The augurscope: a mixed reality interface for outdoors
81100580845, Xianjun Sam Zheng,Towards an index of opportunity: understanding changes in mental workload during task execution
81100032930, James Ballas,Towards demystification of direct manipulation: cognitive modeling charts the gulf of execution
81100581049, Jun Zheng,Trust without touch: jumpstarting long-distance trust with initial social activities
81100640633, Karen P. Tang,Examining task engagement in sensor-based statistical models of human interruptibility
81100307069, Perttu inen,Animaatiokone: an installation for creating clay animation|Martial arts in artificial reality
81100069016, Bo Westerlund,Technology probes: inspiring design for and with families
81100022759, Laura Beckwith,Harnessing curiosity to increase correctness in end-user programming|Impact of interruption style on end-user debugging|Effectiveness of end-user debugging software features: are there gender issues?
81100329457, Michael McCurdy,A constraint satisfaction approach to predicting skilled interactive cognition|Supporting efficient development of cognitive models at multiple skill levels: exploring recent advances in constraint-based modeling
81328489038, Robert E. Kraut,Effects of head-mounted and scene-oriented video systems on remote collaboration on physical tasks|Persistence matters: making the most of chat in tightly-coupled work|Understanding email use: predicting action on a message
81100092787, Gonzalo Ramos,Pressure widgets|Design and analysis of delimiters for selection-action pen gesture phrases in scriboli
81100403313, Ahmed Ghali,Classroom collaboration in the design of tangible interfaces for storytelling
81100303456, T. J. Robertson,Impact of interruption style on end-user debugging
81100158845, Jerry Fails,A design tool for camera-based interaction
81452607784, Dan McCarthy,A comparative study of speech in the call center: natural language call routing vs. touch-tone menus
81100413393, Roger Remington,Automating CPM-GOMS
81100066066, Daniel Robbins,Polyarchy visualization: visualizing multiple intersecting hierarchies
81452616781, Sheelagh Carpendale,Fluid integration of rotation and translation
81100644686, Michel Beaudouin-Lafon,Technology probes: inspiring design for and with families|Human on-line response to target expansion|Semantic pointing: improving target acquisition with control-display ratio adaptation
81100517358, Alex S. Taylor,Age-old practices in the 'new world': a study of gift-giving between teenage mobile phone users|Mobile phones for the next generation: device designs for teenagers|Artful systems in the home
81100506656, Andrea Brogni,The impact of avatar realism and eye gaze control on perceived quality of communication in a shared immersive virtual environment
81100617719, Terry Hemmings,Where on-line meets on the streets: experiences with mobile mixed reality games
81100153283, Clifford Nass,Adaptive testing: effects on user performance|Designing social presence of social actors in human computer interaction|Less visible and wireless: two experiments on the effects of microphone type on users' performance and perception
81328489815, Takehiko Ohno,Messages embedded in gaze of interface agents --- impression management with agent's gaze
81100545376, Rachel Murphy,How knowledge workers use the web
81100631185, John SanGiovanni,AppLens and launchTile: two designs for one-handed thumb use on small devices
81100536739, Martin R. Gibbs,Mediating intimacy: designing technologies to support strong-tie relationships
81100301845, Francois Guimbretiere,Design and analysis of delimiters for selection-action pen gesture phrases in scriboli
81100041782, Catherine Plaisant,Technology probes: inspiring design for and with families
81100464780, Victoria Bellotti,"Keeping things in context: a comparative evaluation of focus plus context screens, overviews, and zooming|Making sense of sensing systems: five questions for designers and researchers|The challenges of user-centered design and evaluation for infrastructure|Taking email to task: the design and evaluation of a task management centered email tool|What a to-do: studies of task management towards the design of a personal task list manager"
81414609896, Francis Li,ConNexus to awarenex: extending awareness to mobile users
81342517609, Jingying Zhou,Collective efficacy as a measure of community
81100303065, Jeffrey S. Pierce,Comparing voodoo dolls and HOMER: exploring the importance of feedback in virtual environments
